0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.181114599669364496e-01,4.780964761609296509e-02,6.590030767333723283e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.248492162013021822e-01,8.649651990317610561e-01,5.317345826964521294e-01,6.499988224223536282e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.183712930812872877e-01,9.080449435161096483e-01,9.157024096732526708e-01,2.164360285001578621e-01,0.000000000000000000e+00,7.427244299770734415e-01,4.038948410374887388e-02,5.944852638618560725e-01,3.230660099517836947e-01,4.850208477385185013e-01,0.000000000000000000e+00,3.496400751425965403e-01,2.539571158706026566e-01,5.032112790978413575e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.089798629599154633e-01,5.753120598198954161e-01,0.000000000000000000e+00,3.403709138811050749e-02,8.473147717377056409e-01,0.000000000000000000e+00,6.428992382433551533e-01,0.000000000000000000e+00,3.674878650489675214e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.082561224647475395e-01,9.336205961695207556e-01,3.636282061514914399e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.027514914841752836e-01,2.236415058482350560e-01,7.616375793361209734e-01,3.210372064403106962e-01,4.387709835360711352e-01,4.055609868497347392e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.721081945213911224e-01,4.254680777754145660e-01,0.000000000000000000e+00,7.189597144942186935e-01,0.000000000000000000e+00,1.953432604170942666e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.556618685597163765e-01,6.807868004325508260e-02,7.133089208622499511e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.675787507471071525e-01,3.507680834760479871e-01,3.425351276867026340e-01,0.000000000000000000e+00,3.220746080306444714e-01,4.321916578966579214e-01,2.500479055489379654e-01,1.727014150833597883e-01,4.043949303724706512e-01,7.628109042761934688e-01,3.758191349162426920e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.953626765675100740e-01,2.339957673376448499e-01,4.011886323313626490e-01,4.746749127112086519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.310057071610835955e-01
9.311264360632378612e-01,0.000000000000000000e+00,2.389559110830051791e-01,4.853173954211117969e-01,4.650463436548021301e-01,2.917250389282298739e-01,2.091850820268802147e-01,2.465428425878409546e-01,4.564021674496203662e-01,6.833883366820887595e-01,5.739148073945785633e-01,1.846425554153382498e-01,3.163649106458964189e-02,5.997362451512437687e-02,6.608553117258075815e-01,6.087070240239177421e-01,3.951748286402039234e-01,4.398761849296798365e-01,0.000000000000000000e+00,6.868395520677044175e-01,4.304365372778562460e-01,1.230889780151263047e-01,3.121384184586757371e-01,2.644843777559771070e-01,1.179548962694198649e-01,4.334404241995972740e-01,3.520487789696371550e-01,1.272584467063709035e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.083748845168555353e-01,2.537834986107293522e-01,1.696343845592063193e-01,7.686113306779833731e-01,2.213481475922745856e-01,0.000000000000000000e+00,2.571352020500867752e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.479405607732654782e-01,8.159124449955046376e-01,4.012400360809103006e-01,4.487696530485513757e-01,0.000000000000000000e+00,1.597056017899406155e-01,0.000000000000000000e+00,6.795685921968144250e-01,2.918023313684903197e-01,5.210686192348172874e-01,9.964787400944084828e-02,0.000000000000000000e+00,2.396988305546849385e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.900828194440157048e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245263585858183003e-01,4.079688454513479695e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.613247129556266923e-01,1.273989898295907475e-01,9.473639015539785102e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.670060668087533839e-01,1.624875011262611191e-01,2.554195047695448362e-01,0.000000000000000000e+00,1.564279753422473107e-01,4.085941616518452557e-01,7.370477054280530904e-01,1.020717686683172143e-01,1.255215727754123989e-01,2.740298806534423592e-01,4.357086333132809686e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.043435797451933933e-01,1.382985878924322676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.243324321061392679e-01,0.000000000000000000e+00,3.563082001471615246e-01
5.200600730010841444e-01,0.000000000000000000e+00,3.921940946081001744e-01,5.196157205322358141e-01,4.994615470199353924e-01,5.043558126976563916e-01,4.243159182391769146e-01,5.008183172402671524e-01,4.363064987425515628e-01,1.000000000000000000e+00,6.809734571305099404e-01,3.398072419596886995e-01,6.740956748679166610e-02,3.592726747090284611e-01,6.497259803288026880e-01,7.755313576778709583e-01,2.346056204425626124e-01,8.807702686786071933e-01,0.000000000000000000e+00,7.874216946513898918e-01,7.255692163622686763e-01,7.149018366336306052e-01,7.150506297450667237e-01,3.891650404482893677e-01,1.327438617716468761e-01,6.015888183610131890e-01,4.013263494853296365e-01,1.424041927685998910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.219627259640369832e-01,3.671525572655774949e-01,7.336770103478883476e-01,4.319796983929204970e-01,4.548721191595190838e-01,3.817348351780530669e-01,6.906162356591474816e-02,0.000000000000000000e+00,4.368481580178921742e-01,2.458973476820004167e-01,1.276480766845886627e-01,8.743567381656863757e-02,5.387632851122063915e-01,5.048395962836820239e-01,9.385732690660208988e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.494321360111990349e-01,8.297523963154005422e-01,7.177321067443496183e-01,6.822042980675884216e-01,4.613470630449139631e-01,4.183846057890422410e-01,1.416665494104289991e-01,0.000000000000000000e+00,1.288772810661600876e-01,7.255824241878738867e-01,8.521011897495874010e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.478386194840952461e-01,0.000000000000000000e+00,2.839902029600124278e-01,7.522790008121882366e-01,2.378057062406245883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.205091055086196627e-01,3.344705366471424357e-01,6.124906433779228054e-01,0.000000000000000000e+00,2.653639513111235582e-01,6.560012763282586645e-01,9.002164549580355946e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.359921283673261094e-02,2.646997080026416427e-01,0.000000000000000000e+00,2.870463624516723100e-01,5.616496852287596875e-01,2.207455291415933440e-01,4.816661965557467728e-01,5.698936644276537677e-01,2.502233252144580589e-01,0.000000000000000000e+00,3.293820230200703580e-01,5.501965715130463508e-01,3.937631441192694925e-01,7.190649627117388087e-01
9.879697811257095452e-01,1.620016119004236976e-01,4.687262796099131990e-01,6.640102110596792784e-01,6.529546958652537869e-01,3.338218051820037169e-01,5.918232776516587634e-01,1.930802978359368038e-01,5.875194994633194945e-01,7.293982013149191701e-01,6.453228047872572315e-01,5.212017003964936057e-01,2.451908950655093747e-02,0.000000000000000000e+00,5.343082556758784740e-01,6.659110766191914665e-01,1.942658714582635726e-01,4.021298525472016827e-01,0.000000000000000000e+00,6.709635392777153484e-01,5.812803681591733884e-01,1.894256044407689465e-01,5.969472892626204175e-01,1.510283476754699095e-01,2.544148240611205369e-01,6.271217720690751563e-01,4.629176938213719339e-01,9.966259224682348650e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.316521924911643104e-01,0.000000000000000000e+00,8.623351994653563057e-01,2.187297201124688284e-01,3.718887203894048477e-01,4.756136825085776482e-02,0.000000000000000000e+00,5.871270994797326281e-01,1.720930165056933359e-01,2.446483214969009112e-01,0.000000000000000000e+00,4.656917099874238186e-01,7.032077635827471696e-01,1.623672913388679584e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.193735542181685538e-01,4.582754085103260544e-01,1.926528280655255276e-01,5.016412519920587787e-01,3.350193123145772112e-01,0.000000000000000000e+00,2.715159086271110578e-01,1.976831276867237752e-01,9.019568639841434032e-02,3.658136921927959140e-01,5.868251625158178025e-02,2.961459199285950139e-01,0.000000000000000000e+00,3.460190628402107782e-01,2.017286926876799280e-01,1.661801967401975999e-01,0.000000000000000000e+00,2.184765610592355745e-01,1.040219482058193923e-01,1.412730975612606632e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.502558188133758410e-02,1.294487865302192675e-01,2.700797484561300865e-01,3.646103621520738886e-02,3.089593010681859209e-01,2.402037407833018667e-01,6.931790336334461289e-01,4.154555804585877143e-02,0.000000000000000000e+00,5.068631584312699445e-02,3.538760606174066736e-01,1.730698179367218259e-01,0.000000000000000000e+00,1.432221885717286092e-01,1.566560281773815289e-01,1.856965879382356521e-01,2.197108905058588468e-01,0.000000000000000000e+00,1.671471061909909073e-01,0.000000000000000000e+00,3.302150736107604123e-01,0.000000000000000000e+00,6.873480421347353264e-01
2.977018079948823837e-01,0.000000000000000000e+00,4.619443082565092284e-01,4.624362211134530054e-01,4.428649428117550357e-01,5.225449108843955859e-01,5.987012589811339103e-01,8.670935336560470219e-01,2.568190273462012119e-01,5.987632090644656735e-01,6.762158396412421002e-01,2.226238629719203832e-01,7.722514679005537674e-02,3.128399837511775528e-01,4.545755598349265902e-01,3.475333852013742231e-01,5.961859082806051369e-01,7.389863613129497022e-01,0.000000000000000000e+00,6.382017092056724294e-01,7.499881473545331190e-01,5.807314545982902310e-01,3.716575462619848835e-01,4.627925148939309175e-01,1.532466785066368131e-01,4.889803644173684738e-01,3.575969732193646777e-01,8.682896835763992405e-02,3.241974624558170981e-01,0.000000000000000000e+00,1.408003534487796138e-01,2.519572142921842062e-01,3.081977835208318806e-01,1.913536687332022534e-01,2.717436149929823297e-01,1.555493987410104528e-01,2.123004950341157715e-01,0.000000000000000000e+00,2.699262482916548467e-01,0.000000000000000000e+00,1.473638291714359783e-01,2.687836728480932358e-01,9.466407359358515183e-01,4.745428065384917904e-01,4.132283837489974521e-01,5.447379854995084703e-01,5.525007188663971780e-01,1.725125229915490666e-01,7.847066536330676856e-01,4.107964506168597651e-01,3.620930924351055680e-01,3.447313144102376881e-01,1.422484394616373438e-01,0.000000000000000000e+00,8.824015668856810546e-01,0.000000000000000000e+00,3.436199704763225338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.495659435550110716e-01,1.708969991536032074e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.373086928125220263e-01,5.158153130779704471e-02,2.312529420906386801e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.697899250883418532e-01,2.039881096318858222e-01,4.082267450862137603e-01,0.000000000000000000e+00,1.982873005169040470e-01,3.559001603309922546e-01,8.309940844928486170e-01,1.854476198641602236e-01,0.000000000000000000e+00,8.496690360971083378e-02,2.907853680028086307e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772928028444427095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.744474284094437833e-01,0.000000000000000000e+00,5.320513422307480145e-01
5.180655458303892180e-01,0.000000000000000000e+00,4.304764894139125886e-01,3.703454414566415553e-01,3.212983973089066358e-01,4.281960023558753492e-01,1.932994036408098859e-01,5.101412037216002116e-01,2.593716280230657922e-01,9.581930815494592579e-01,6.218554159966358519e-01,5.542432968633858037e-01,1.716912874405168155e-01,1.303884376464871375e-01,7.097756281191247574e-01,5.251803323975935411e-01,4.089563427636404569e-01,5.319430951817725184e-01,0.000000000000000000e+00,6.958388834935655964e-01,4.441726860405967869e-01,1.813529725286193717e-01,5.000383680914732842e-01,1.811278039034625031e-01,0.000000000000000000e+00,3.574346583574867786e-01,3.849989089158185607e-01,1.453009082440837041e-01,2.887473200214820679e-01,0.000000000000000000e+00,2.356174399415812415e-01,2.825070036910262705e-01,1.936848263027313999e-01,3.470036983715394374e-01,4.608879253983224067e-01,0.000000000000000000e+00,1.334188196778100244e-01,0.000000000000000000e+00,2.705095004478875742e-01,2.508992695956924202e-01,0.000000000000000000e+00,3.061154603392419182e-01,7.364768733723872085e-01,4.718361635667316367e-01,4.274517163857218804e-01,4.851723151544419244e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.884533158780249407e-01,5.868286997127456495e-01,5.181909876204613408e-01,2.166440783249372892e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.215176945559354404e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.897669908467062627e-01,4.943799774663198976e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.599994949981065062e-01,0.000000000000000000e+00,6.750892276152870020e-01,1.835499728248497220e-01,1.325286019858358810e-01,0.000000000000000000e+00,3.846716932504010145e-01,5.583867860834895724e-01,8.214018239008072930e-01,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.845459971205520022e-01,4.854942504845718432e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.861644952248246776e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.213242338181831692e-01,5.330167688584280805e-01
7.318103156284223587e-01,0.000000000000000000e+00,5.870144307865367006e-01,6.230262156646406702e-01,6.350016803319927794e-01,2.783024696791978059e-01,3.934788681260356635e-01,0.000000000000000000e+00,4.691321848935232630e-01,6.865896861590763400e-01,8.788976013009561772e-01,5.536143776177123721e-01,1.289438755145260740e-01,4.207007122687039802e-02,5.874009425852113608e-01,2.209297567933183881e-01,2.722570717138117491e-01,7.026940292278898159e-01,1.774214918184975620e-01,5.861767365372179128e-01,7.579621673513914359e-01,5.316489208434580505e-01,6.511424943337196236e-01,5.488920767843836757e-01,0.000000000000000000e+00,4.607767429379805435e-01,5.252706874484438515e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.344019487503413268e-02,0.000000000000000000e+00,5.439584040712071022e-01,6.249276841718073849e-02,9.408764200378161302e-01,4.215281095183787130e-01,3.695762226431497655e-01,2.501213246683000602e-01,0.000000000000000000e+00,1.828773712742166324e-01,0.000000000000000000e+00,2.228920552432585300e-01,1.052293834522925048e-01,8.437060711927009127e-01,4.787061643200840599e-02,2.800933902662270381e-01,0.000000000000000000e+00,4.054319425893542217e-01,4.088830667934316154e-01,6.599157418622753069e-01,2.779625402454213301e-01,5.847775573359026424e-01,4.061443804032437987e-01,7.892669470272942189e-02,8.830428775773817296e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.717766638807832091e-01,5.311358889695622781e-02,2.680418913388760704e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.242613435986625603e-01,4.213490567404824527e-01,9.349385700262868859e-02,4.238655351677546590e-01,1.385439868740240832e-01,6.645532455036257113e-02,0.000000000000000000e+00,6.052170401580322934e-02,3.439358750910640472e-01,1.898766923773795856e-01,6.332404465712162533e-01,0.000000000000000000e+00,3.962378296649847198e-01,3.540685009085179358e-01,6.751790435853224359e-01,3.705802752872095485e-01,8.805039798517912131e-02,2.967291204350449019e-01,4.623322926522264731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.011453459252729781e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.843625624542028940e-01,0.000000000000000000e+00,5.799942181084820625e-01
6.784494635609907842e-01,2.217762384751687244e-01,4.759920042318643851e-01,5.228037271169974076e-01,5.001133774465810200e-01,5.169736760939225295e-01,5.512818264002394830e-01,2.608564694079466562e-01,5.019608579392633718e-01,8.469920226498675042e-01,5.751318363049169324e-01,5.424688881394508222e-01,1.162348687520403656e-01,4.436721838606317858e-01,7.055152025561111095e-01,6.466666507641317674e-01,4.481797123077809752e-01,4.215283679660769556e-01,0.000000000000000000e+00,5.329669174556146416e-01,9.319898958208350237e-01,5.915618330385301604e-01,4.797853020076308095e-01,7.818678971469914529e-01,3.398037234278211693e-01,6.300289806217542754e-01,7.276917981740966823e-01,1.925314599757848022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.895390728746812026e-01,2.566427342668695100e-01,5.740354331973511748e-01,7.152991568834612401e-01,1.835735314745993163e-01,2.703740957560558100e-01,0.000000000000000000e+00,8.591261371505304334e-01,1.224425371680062935e-01,0.000000000000000000e+00,1.565295993202320823e-01,5.802685431300298458e-01,9.254855404342894332e-01,5.860943158282926335e-01,2.367712322435765737e-01,1.694462094311365574e-01,1.408825610252810445e-01,7.008662494639784635e-01,8.679052370839097641e-01,7.751765019501637433e-01,2.007586768422055801e-01,5.392708063459027423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.832475165679489315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321213482817134299e-01,1.472035159270689564e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.419895879634365254e-01,1.864413004104630289e-01,1.908636037192595614e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.334562139885148380e-01,4.311109766012699018e-01,1.756074723636259216e-01,0.000000000000000000e+00,2.525276710662028856e-01,6.727977511098061081e-01,6.222943239469767018e-01,3.383576163610262921e-01,0.000000000000000000e+00,1.317592098596621908e-01,4.075093994529074837e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.706059888389049650e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149847793258496481e-01,1.260868704466326928e-01,0.000000000000000000e+00,7.685651907061594734e-01
3.220776469834470412e-01,3.708039892158715989e-01,4.099464917840087708e-01,2.824588653787760140e-01,2.559569482550000386e-01,7.362823913008875731e-01,2.417076240514255958e-01,0.000000000000000000e+00,3.279907421146108781e-01,7.486502500340486144e-01,6.848296552409063320e-01,6.692939156252797339e-01,1.441116007031114365e-01,1.063901421694138233e-01,8.282155109111646318e-01,8.937082569591129344e-01,9.999999999999997780e-01,4.048614257119975690e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.402690871189381738e-01,5.784289459874685235e-01,5.758530406983493055e-01,2.755615430798075138e-01,0.000000000000000000e+00,4.653280621659523497e-01,5.350842645584084067e-01,2.183202401962086592e-01,2.356027036033002675e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.094028688707423314e-01,2.910189503409041922e-01,9.206083817155008564e-01,7.217568013094513013e-01,0.000000000000000000e+00,3.491095991948681143e-01,0.000000000000000000e+00,3.069198132243973198e-01,3.769858665382102569e-01,5.166856911999972990e-01,2.538017679667637916e-01,6.304357822715156434e-01,7.576270161010456583e-01,6.197735714903940263e-01,0.000000000000000000e+00,2.833095684486885424e-01,0.000000000000000000e+00,7.544592485562859885e-01,7.396883001634400046e-01,7.225553895992684605e-01,3.255161154088133113e-01,1.033756299837775006e-01,4.112191183835131603e-01,0.000000000000000000e+00,4.052923064288006527e-01,6.020824900141366065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.209033904636460433e-01,1.631474742543415624e-01,7.004347667396557675e-01,0.000000000000000000e+00,6.253522880510883342e-01,3.748563650084548587e-02,3.094719482757572471e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.871051976622233548e-01,4.622045386397913846e-01,6.047916556301566882e-01,8.345532813496596425e-02,8.397401042651844172e-01,8.044374826077304030e-01,4.290905429440838303e-01,3.049523941619427525e-01,0.000000000000000000e+00,2.979101694597964811e-01,8.982579294613822485e-02,3.961379035120157210e-01,0.000000000000000000e+00,3.278199410711288841e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.045102041799158332e-01,0.000000000000000000e+00,3.882063310170857928e-01,0.000000000000000000e+00,4.635489689908670607e-01
4.756012307973711550e-01,0.000000000000000000e+00,3.560141538697668695e-01,4.987572810442889026e-01,4.516303528942607892e-01,4.520395605328574873e-01,6.419452615223570913e-01,6.661472298915235291e-01,2.929805807069747470e-01,5.162300949164637665e-01,5.569614360084618188e-01,3.697372487481981329e-01,0.000000000000000000e+00,5.071388273816419545e-01,3.826070312307634502e-01,7.132738671650215023e-01,4.026284315449963902e-01,2.402212552088488495e-01,0.000000000000000000e+00,6.392901345048622730e-01,4.517050857631024208e-01,4.214930282123754424e-01,3.770748783985991004e-01,3.280004802911120620e-01,1.853926332690149226e-01,1.000000000000000000e+00,1.785218132402626168e-01,2.738320977702810577e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.440413940295757089e-01,4.809850596280429991e-01,1.400210446051852742e-01,7.956726770329614062e-02,5.211637314594812498e-01,3.278482001973656024e-01,7.881770194303249211e-01,0.000000000000000000e+00,3.408325482281511221e-01,3.368317361901972951e-01,5.835669691342446619e-01,2.267684222154301155e-01,4.936189884552406593e-01,5.216464163013525557e-01,2.484686737399417478e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.159418015609411379e-01,1.720414021817511241e-01,4.873333076584949186e-01,2.908442147125587240e-01,2.387656713057313418e-01,3.674186803649888700e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.760581206472857430e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.487977523766925436e-01,6.258289222760053949e-01,0.000000000000000000e+00,7.642461728688443312e-01,8.658020429816529195e-02,6.579354365970391250e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.425520412750524879e-01,2.396812981424360500e-01,4.233477709635298791e-01,7.394170765047532179e-02,9.008629015154005770e-02,4.871328442289625249e-01,7.982921367513080568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.352109088172558260e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.393698507890521965e-01,5.614849029933786095e-01,5.102183786066556426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.575753288790170625e-01,3.468570683491603579e-01,0.000000000000000000e+00,2.061448104837015627e-01
